device,cpu_usage,network_activity,memory_usage,anomalous_behavior
HomePod,47.3,346.98,4078.13,0
HomePod,14.36,55.22,2122.6,1
HomePod,58.11,492.09,2737.59,0
Alexa,12.06,35.25,2281.62,1
HomePod,21.16,191.53,1346.21,1
HomePod,47.72,415.51,2845.47,1
HomePod,73.68,786.19,7915.04,1
Alexa,85.58,719.46,2652.15,1
HomePod,77.31,148.64,4234.52,1
Alexa,44.08,758.01,2633.66,0
Alexa,63.46,766.2,5016.77,0
Alexa,17.99,163.34,4830.81,1
HomePod,58.47,24.83,4360.86,1
Alexa,37.08,676.88,7109.95,0
HomePod,71.72,494.15,5909.02,0
HomePod,30.89,926.18,4592.81,1
HomePod,50.52,177.44,3316.75,1
HomePod,26.77,988.48,310.88,1
HomePod,69.3,5.32,5671.56,0
HomePod,68.58,540.76,4698.48,1
HomePod,76.58,167.92,3826.34,1
Alexa,34.75,346.27,7696.19,0
HomePod,35.74,155.99,4895.97,0
HomePod,24.16,588.2,198.28,0
Alexa,62.05,209.4,3800.92,1
HomePod,20.53,433.84,5376.06,1
Alexa,69.96,168.91,1865.16,0
HomePod,86.75,838.88,7357.52,1
Alexa,43.57,163.97,3308.92,0
Alexa,48.26,576.96,4642.62,1
Alexa,41.01,300.34,3079.74,0
HomePod,34.23,615.11,3064.45,1
Alexa,74.16,67.17,6495.96,1
Alexa,57.78,889.13,5877.61,0
Alexa,76.71,889.21,5653.4,0
HomePod,29.79,326.25,248.74,0
Alexa,29.3,947.36,7899.77,0
HomePod,39.26,741.91,2981.54,1
HomePod,88.94,980.46,7875.16,1
HomePod,55.51,712.89,7865.53,0
Alexa,86.67,148.28,3701.37,0
HomePod,78.69,73.85,7773.46,0
HomePod,89.0,192.73,2737.92,0
HomePod,71.6,134.84,7428.32,1
HomePod,34.98,701.15,7778.73,1
HomePod,42.45,330.6,3601.07,0
Alexa,41.05,871.88,2052.91,1
HomePod,36.61,444.94,4515.29,1
Alexa,40.94,811.44,2041.59,0
Alexa,85.45,102.43,404.7,1
Alexa,45.24,259.6,7257.31,1
Alexa,38.79,875.46,582.3,1
Alexa,30.81,523.97,2878.4,0
Alexa,77.37,884.0,5217.86,0
Alexa,14.54,881.11,1610.78,1
HomePod,38.75,381.38,1338.54,1
Alexa,84.7,503.44,1875.12,1
Alexa,20.45,317.77,6020.81,1
HomePod,28.1,978.84,7772.21,0
HomePod,53.66,280.77,677.5,0
HomePod,37.17,583.11,1827.43,1
Alexa,76.88,312.15,1520.99,1
HomePod,27.87,313.64,1992.89,0
HomePod,31.91,852.9,1799.52,0
Alexa,20.23,831.73,2482.38,0
Alexa,15.9,639.58,7442.91,1
Alexa,53.46,509.53,7677.4,0
HomePod,85.52,501.23,2494.57,1
HomePod,61.83,56.09,7946.74,1
HomePod,28.19,801.97,5031.54,1
HomePod,30.23,579.86,2162.92,1
Alexa,86.84,419.64,3020.02,0
HomePod,34.83,42.72,2556.14,1
Alexa,61.51,448.15,6919.93,0
Alexa,40.17,435.5,1315.37,0
HomePod,18.78,272.82,6329.7,1
Alexa,76.87,85.31,3901.64,1
HomePod,67.0,992.55,4145.78,1
Alexa,40.59,209.66,1965.32,1
Alexa,40.25,512.2,299.73,0
HomePod,44.41,749.19,729.52,1
Alexa,80.98,889.15,6203.36,1
HomePod,37.26,610.2,6459.38,0
HomePod,65.42,768.89,1245.21,0
Alexa,88.6,573.14,6391.33,0
Alexa,23.75,579.84,4743.32,1
Alexa,57.58,335.64,2887.93,1
Alexa,65.51,742.71,3308.91,0
Alexa,10.24,148.32,4672.65,0
HomePod,48.44,695.45,2132.1,0
Alexa,78.68,55.9,7122.17,0
Alexa,73.22,27.93,6824.04,0
HomePod,31.44,886.88,4360.7,0
HomePod,25.11,708.02,3285.48,0
HomePod,55.72,714.78,7916.06,1
Alexa,18.74,856.4,7164.99,1
HomePod,16.4,724.25,1605.94,1
HomePod,29.77,231.61,4234.72,0
Alexa,17.42,207.52,1845.21,1
Alexa,18.85,779.14,7396.15,1
HomePod,40.38,688.11,7476.47,1
HomePod,29.08,672.55,1328.46,1
Alexa,24.5,224.79,7722.38,0
Alexa,13.05,744.33,3806.84,0
Alexa,76.14,538.93,7495.05,1
HomePod,39.22,263.34,936.26,1
Alexa,11.27,448.12,4862.1,1
Alexa,32.49,16.92,4662.7,1
Alexa,55.43,974.72,3509.62,1
Alexa,32.47,17.95,5772.73,1
HomePod,26.46,464.89,5795.83,0
Alexa,15.45,840.45,3752.32,1
HomePod,17.86,987.87,6350.82,1
Alexa,46.56,542.82,3736.72,1
Alexa,82.67,435.18,3027.33,1
HomePod,62.58,276.67,5691.45,1
HomePod,81.22,65.82,5536.53,0
Alexa,87.62,880.54,6168.65,1
Alexa,33.92,624.09,6836.02,0
HomePod,54.28,426.63,3929.41,0
Alexa,42.37,762.32,5368.89,0
Alexa,31.35,891.03,3297.92,1
HomePod,36.76,982.84,1433.2,1
Alexa,39.8,241.74,3829.94,1
Alexa,45.95,593.88,5869.07,0
Alexa,51.16,189.7,7898.42,1
Alexa,20.41,250.65,2261.89,0
Alexa,23.95,22.68,5023.94,0
Alexa,28.57,132.75,5242.79,1
HomePod,40.38,511.43,611.32,0
Alexa,19.88,27.2,3276.68,0
HomePod,68.8,480.58,962.53,0
Alexa,36.37,406.65,4760.41,1
HomePod,11.89,21.85,4815.25,1
Alexa,79.9,435.27,5802.53,1
HomePod,68.07,133.62,2955.6,0
Alexa,55.39,264.61,779.96,1
Alexa,88.47,747.42,5539.69,1
Alexa,23.29,503.49,892.23,0
HomePod,39.53,610.03,1881.04,1
Alexa,59.78,451.97,2433.87,1
HomePod,70.82,208.6,5881.67,0
HomePod,66.77,33.23,2165.3,0
HomePod,75.06,616.82,2574.99,0
Alexa,75.42,112.45,7644.03,0
HomePod,39.08,268.99,5171.25,1
Alexa,84.95,742.21,2912.26,0
Alexa,22.17,972.7,6672.32,0
HomePod,56.87,409.98,5283.07,1
Alexa,77.39,794.76,1658.19,0
Alexa,50.39,229.16,7229.3,0
Alexa,42.1,159.98,5765.05,1
Alexa,78.77,189.75,7341.37,1
HomePod,61.0,834.77,6938.29,1
Alexa,84.35,798.2,7853.77,1
HomePod,59.68,608.59,6244.2,0
Alexa,23.15,482.13,7265.53,1
HomePod,29.03,803.34,6727.64,0
Alexa,27.87,506.11,1057.31,1
HomePod,65.52,116.56,4420.36,1
HomePod,88.29,432.74,4857.34,0
HomePod,77.42,702.54,7842.6,1
HomePod,13.32,602.41,6914.47,1
HomePod,45.67,240.8,7914.67,1
Alexa,52.48,878.82,4908.55,1
HomePod,88.76,963.88,3376.58,1
HomePod,36.13,365.24,1696.52,1
HomePod,83.58,312.02,4973.76,1
Alexa,47.51,73.65,6028.24,1
Alexa,26.86,255.24,6482.47,0
Alexa,12.46,152.67,3769.66,0
HomePod,72.36,158.33,6728.72,0
Alexa,65.62,795.81,3814.38,1
HomePod,58.35,461.02,3829.32,1
Alexa,87.33,102.89,434.94,0
Alexa,54.65,806.44,3845.63,1
Alexa,50.01,987.58,323.64,1
HomePod,63.16,549.84,2178.57,0
HomePod,77.46,578.0,5375.32,1
HomePod,54.11,1.09,6444.25,0
Alexa,21.33,147.26,5653.19,0
Alexa,65.61,539.81,7667.04,0
HomePod,18.59,370.4,4936.15,1
Alexa,64.13,84.05,2558.48,0
HomePod,68.5,359.8,6672.83,1
Alexa,76.33,507.13,2010.58,0
HomePod,31.32,954.02,2292.48,0
Alexa,84.34,615.38,2336.23,0
Alexa,14.17,186.63,1433.18,1
HomePod,62.43,538.12,2874.26,1
Alexa,60.56,733.69,5401.73,1
HomePod,42.36,386.01,3518.82,1
HomePod,89.52,464.86,3778.43,0
HomePod,18.24,311.9,3400.68,0
HomePod,68.59,4.51,501.56,0
Alexa,24.38,107.72,5877.73,1
HomePod,73.8,793.71,4581.4,0
Alexa,85.9,467.9,3566.61,1
Alexa,24.94,954.16,7374.18,1
HomePod,63.15,42.45,744.92,0
Alexa,85.03,1.3,292.68,1
Alexa,58.83,666.51,4650.26,0
Alexa,27.12,367.16,1086.92,1
Alexa,59.83,275.74,4069.12,1
HomePod,24.56,344.63,3623.66,0
Alexa,29.45,981.1,7440.92,0
Alexa,19.57,658.27,248.4,1
HomePod,56.87,334.19,7574.32,0
HomePod,76.56,234.2,2711.43,1
Alexa,71.73,880.98,4712.26,0
HomePod,78.46,719.65,5441.78,0
Alexa,78.68,374.22,7776.22,0
Alexa,63.94,303.35,6912.44,0
Alexa,56.41,933.33,1393.4,1
HomePod,83.03,285.82,2589.7,0
Alexa,18.89,945.3,6313.19,0
Alexa,78.09,468.56,5122.95,0
Alexa,77.11,694.46,2720.16,0
HomePod,83.05,384.78,6437.25,0
HomePod,57.87,503.54,5946.63,1
Alexa,45.3,163.99,1818.34,1
HomePod,44.02,402.22,5043.45,1
HomePod,87.43,966.41,6483.96,0
Alexa,21.32,73.68,778.76,0
Alexa,49.8,147.85,7620.64,1
Alexa,19.6,4.67,3067.63,1
HomePod,56.26,806.08,4469.94,0
Alexa,44.31,518.17,2881.31,1
HomePod,45.14,192.15,2598.16,1
Alexa,40.25,847.7,3406.03,1
HomePod,58.61,8.0,6067.87,1
Alexa,15.75,427.44,389.85,1
HomePod,55.29,167.52,569.28,0
Alexa,52.02,192.46,3333.89,1
HomePod,81.36,311.17,6533.12,0
Alexa,57.3,388.73,7973.25,0
HomePod,22.79,806.44,3811.12,0
HomePod,32.27,194.25,3002.1,0
HomePod,87.52,716.23,7842.94,1
HomePod,59.31,101.59,4123.31,1
HomePod,16.31,69.06,6426.79,1
Alexa,89.25,660.21,7687.94,0
Alexa,64.34,133.58,7964.2,1
Alexa,23.23,852.59,3239.34,0
HomePod,64.47,960.57,7431.65,0
Alexa,80.14,433.0,1362.54,0
HomePod,37.84,30.34,598.3,0
Alexa,79.84,407.38,4904.37,1
HomePod,81.32,16.31,5630.72,1
HomePod,46.8,993.79,1536.08,0
HomePod,26.63,697.22,1618.96,0
Alexa,51.76,789.24,4981.21,1
HomePod,16.44,355.98,2448.28,1
HomePod,18.79,330.5,3384.47,0
Alexa,48.03,46.9,1057.93,0
Alexa,28.58,893.01,771.03,1
Alexa,83.16,722.41,5162.73,0
Alexa,67.99,192.42,3124.37,0
Alexa,37.53,941.29,3664.94,0
HomePod,10.44,488.35,7568.97,0
HomePod,84.23,514.98,415.42,1
Alexa,50.62,937.74,3375.9,0
Alexa,29.16,704.89,1813.05,1
HomePod,60.7,200.22,4447.11,1
Alexa,82.16,102.03,480.31,0
HomePod,54.04,558.02,4049.27,1
Alexa,38.42,75.97,1112.28,0
Alexa,82.52,303.47,237.49,0
Alexa,28.88,840.27,7417.9,0
Alexa,37.83,45.1,3050.27,1
HomePod,57.07,521.95,1207.04,0
HomePod,20.55,839.6,3517.35,0
Alexa,37.94,3.58,2851.85,0
HomePod,76.83,461.41,3404.5,1
Alexa,28.23,891.4,370.7,0
Alexa,15.82,886.77,5432.14,1
Alexa,39.65,827.69,7209.57,1
Alexa,18.82,375.47,697.88,1
HomePod,13.46,911.85,7603.36,0
HomePod,67.37,245.31,2396.16,1
HomePod,50.64,954.95,923.88,0
HomePod,28.03,101.92,7707.43,1
HomePod,47.9,753.73,3214.26,0
HomePod,56.3,141.52,7702.14,0
HomePod,10.61,767.33,3652.02,0
Alexa,60.5,299.0,369.08,1
HomePod,74.71,737.91,3680.59,1
HomePod,58.88,311.0,6235.46,0
HomePod,35.18,426.27,6076.67,1
Alexa,47.72,130.15,4225.16,1
Alexa,22.18,434.79,1215.61,1
Alexa,80.75,117.22,6388.82,0
HomePod,46.07,807.5,7564.04,1
HomePod,58.98,161.36,2658.73,1
HomePod,53.73,155.75,5248.27,1
HomePod,80.91,568.6,3000.4,1
Alexa,44.81,869.58,4466.19,1
HomePod,66.53,201.99,7143.63,1
HomePod,39.23,806.47,1482.57,0
Alexa,80.52,629.3,4661.5,0
HomePod,70.72,479.54,6501.21,1
Alexa,32.83,147.77,5305.29,1
HomePod,74.65,636.93,242.84,1
Alexa,72.87,815.52,3817.07,0
HomePod,34.7,336.86,3986.55,1
HomePod,53.97,277.54,4844.32,1
Alexa,20.49,854.85,1011.49,1
Alexa,19.77,126.41,5704.84,0
Alexa,67.3,288.86,910.89,1
Alexa,49.06,615.73,7790.74,0
Alexa,87.99,307.1,1934.7,1
Alexa,76.58,320.6,6962.96,0
Alexa,12.69,772.13,964.55,1
Alexa,63.08,579.71,1400.28,1
HomePod,23.65,381.26,1788.12,1
Alexa,27.37,256.18,1870.7,0
HomePod,29.94,74.83,3455.66,0
Alexa,13.41,444.74,751.98,1
Alexa,85.35,414.11,1431.94,1
HomePod,36.65,8.31,3203.26,0
Alexa,82.01,164.67,1890.91,1
HomePod,19.58,260.84,4597.14,1
HomePod,64.1,878.49,2181.72,1
HomePod,53.49,507.52,7223.02,1
Alexa,59.29,901.56,6359.8,1
HomePod,27.09,447.28,4366.91,1
Alexa,44.84,360.77,5948.28,1
HomePod,67.43,570.91,830.43,1
Alexa,62.09,461.18,3307.67,0
HomePod,88.38,819.96,2017.32,1
HomePod,43.46,976.56,401.93,0
HomePod,38.68,679.52,505.16,0
Alexa,87.48,535.31,6272.26,0
Alexa,59.42,816.87,1022.43,1
Alexa,53.11,986.85,6765.76,0
HomePod,49.92,880.88,166.27,0
HomePod,45.33,733.08,662.6,1
Alexa,66.36,564.52,5532.1,0
Alexa,79.07,491.86,3548.09,1
HomePod,41.21,488.08,5447.25,0
HomePod,74.54,13.63,1852.54,0
HomePod,70.88,549.57,3056.41,0
Alexa,47.04,797.26,7445.61,0
Alexa,24.29,754.45,4586.75,0
Alexa,74.16,513.21,5898.56,1
HomePod,35.67,265.68,7338.55,1
Alexa,67.46,631.5,7643.38,0
HomePod,58.17,859.78,7440.11,0
Alexa,80.56,169.95,1061.96,0
Alexa,23.8,715.85,2692.94,0
HomePod,37.33,908.26,6020.24,1
HomePod,20.21,31.79,619.05,0
Alexa,52.2,870.26,3796.48,1
Alexa,41.72,381.28,4092.93,1
HomePod,69.17,490.56,3462.72,1
Alexa,12.31,523.19,5837.84,1
Alexa,17.94,543.33,3931.1,1
HomePod,30.39,234.46,4588.74,1
HomePod,37.74,71.76,1812.18,0
Alexa,40.76,736.5,5963.91,0
Alexa,83.13,148.38,6098.41,1
HomePod,32.83,332.57,6436.24,1
HomePod,25.58,399.3,6533.41,1
HomePod,22.76,976.25,2950.2,0
Alexa,64.87,94.8,797.25,1
HomePod,25.87,161.2,698.77,0
HomePod,51.91,274.22,5232.94,1
HomePod,17.41,470.19,5897.6,0
HomePod,71.04,452.41,356.44,1
HomePod,14.8,423.76,4310.55,0
Alexa,65.47,546.92,1314.21,1
HomePod,57.68,37.48,5281.98,1
Alexa,56.13,992.58,536.71,1
HomePod,24.38,839.17,4605.44,1
Alexa,26.64,271.93,4433.74,1
Alexa,15.25,346.52,2949.58,1
HomePod,27.07,376.58,1795.23,0
HomePod,57.41,391.41,3354.42,1
HomePod,69.91,254.85,2927.37,1
HomePod,83.07,78.46,3223.87,0
HomePod,54.0,112.05,976.74,0
HomePod,44.81,453.41,6701.83,1
HomePod,50.16,891.58,117.73,0
Alexa,34.22,919.39,7577.68,0
Alexa,41.6,922.52,4650.8,1
Alexa,25.59,108.6,2553.2,1
Alexa,59.55,934.12,6460.26,1
HomePod,32.85,419.3,4913.25,0
Alexa,20.31,76.72,3282.41,1
HomePod,61.62,554.04,605.27,1
Alexa,34.41,5.49,416.12,0
Alexa,13.28,481.78,1383.12,0
HomePod,50.62,611.55,3262.73,0
Alexa,69.85,986.85,5889.13,1
HomePod,27.15,704.48,2479.68,1
HomePod,19.45,166.37,7191.9,1
HomePod,55.3,622.59,5362.52,0
Alexa,35.95,528.01,679.63,0
HomePod,64.98,237.51,5344.78,0
HomePod,37.72,77.11,1629.22,0
HomePod,50.73,37.18,5158.45,0
HomePod,22.14,374.93,1997.71,0
HomePod,28.97,808.74,6047.01,1
Alexa,57.21,392.1,4425.08,0
Alexa,88.77,568.26,4938.21,0
Alexa,25.74,529.93,2632.06,0
Alexa,56.25,441.36,7255.29,0
HomePod,32.03,50.9,1395.64,0
HomePod,50.91,767.61,2467.56,0
Alexa,19.83,999.58,116.97,0
HomePod,52.53,689.82,375.89,1
Alexa,27.71,247.42,408.01,1
HomePod,44.41,590.64,2768.5,1
Alexa,60.95,262.29,1026.45,1
HomePod,21.1,558.53,3362.53,0
Alexa,29.12,933.55,4754.78,1
Alexa,19.74,535.43,2684.12,1
Alexa,58.74,771.15,2209.01,0
Alexa,71.99,602.68,6863.9,0
Alexa,89.41,267.01,2188.99,0
Alexa,64.24,968.48,7773.63,0
Alexa,82.7,979.25,5871.7,0
Alexa,32.99,327.16,1840.91,1
Alexa,43.55,42.69,4905.89,0
Alexa,34.86,134.13,1832.22,1
Alexa,59.91,869.92,1810.51,1
HomePod,36.37,137.85,1526.48,1
HomePod,16.17,801.13,6576.87,0
HomePod,37.94,679.61,3800.28,0
HomePod,79.26,799.92,5196.57,0
HomePod,41.75,237.86,5855.77,0
HomePod,71.51,711.18,6068.94,0
HomePod,75.03,367.93,3767.21,1
Alexa,48.38,643.73,3768.48,0
HomePod,82.37,655.96,3929.08,0
HomePod,58.94,462.42,7294.31,0
Alexa,27.84,554.73,7080.14,1
HomePod,47.86,732.78,2257.59,0
Alexa,62.48,312.44,3688.77,1
Alexa,34.44,890.32,569.64,0
HomePod,16.71,914.11,120.56,1
HomePod,25.54,869.28,5134.09,1
HomePod,42.37,823.51,5753.98,1
HomePod,84.11,885.95,988.61,0
HomePod,23.12,999.36,1636.82,1
Alexa,38.97,722.68,3720.61,0
Alexa,47.82,17.09,1085.84,1
HomePod,54.79,142.62,645.29,1
HomePod,29.6,866.16,2237.61,0
Alexa,62.17,598.01,186.12,1
Alexa,88.01,947.45,2769.23,1
HomePod,86.67,994.75,4588.51,1
Alexa,25.96,580.48,4106.38,1
Alexa,35.66,59.83,5010.42,1
HomePod,18.92,591.75,6312.95,0
Alexa,54.91,504.49,2202.56,0
Alexa,29.27,331.41,5035.94,0
Alexa,74.06,843.6,3642.0,0
HomePod,47.14,681.7,1658.47,0
Alexa,81.31,782.63,1842.21,0
Alexa,33.93,984.24,7189.7,0
HomePod,67.41,116.95,4676.52,1
HomePod,28.59,965.41,110.41,0
Alexa,79.41,760.75,6192.38,0
HomePod,75.33,476.46,2173.8,1
Alexa,29.21,336.68,7403.4,0
HomePod,41.18,755.84,6668.34,0
Alexa,50.39,479.22,7428.05,1
HomePod,54.76,964.89,916.09,1
Alexa,19.2,982.82,6380.59,1
HomePod,81.85,32.5,5946.72,0
Alexa,65.23,223.98,3197.75,0
Alexa,70.3,183.85,2648.7,0
Alexa,76.46,385.59,4560.51,0
Alexa,24.95,408.63,5429.55,0
Alexa,25.14,294.49,3282.18,0
Alexa,55.37,428.29,7657.59,1
Alexa,80.91,26.75,4193.93,1
Alexa,67.6,852.26,3877.74,1
Alexa,11.05,710.28,6735.82,1
Alexa,13.41,422.14,5846.8,0
HomePod,13.35,177.37,6865.76,1
HomePod,38.0,41.92,7986.47,1
Alexa,22.35,309.52,1079.95,1
HomePod,42.56,619.45,1201.74,1
HomePod,28.75,313.61,3277.34,1
Alexa,18.0,522.06,7422.75,1
HomePod,11.49,256.18,6648.06,1
HomePod,76.51,965.76,780.2,0
HomePod,75.75,574.61,7071.47,0
Alexa,80.74,616.94,4695.79,1
Alexa,18.71,184.81,3510.61,0
Alexa,27.98,971.33,1820.33,0
Alexa,65.38,184.02,5748.17,0
Alexa,35.47,996.57,4974.61,0
HomePod,57.17,452.38,2404.26,0
Alexa,54.7,453.13,7311.68,0
Alexa,45.24,819.26,4606.09,1
HomePod,76.24,13.11,3615.74,1
Alexa,60.61,686.46,5714.33,1
Alexa,15.6,276.08,2798.71,0
Alexa,69.78,897.28,6006.75,1
Alexa,48.42,602.58,4457.29,0
Alexa,10.34,972.29,3369.15,0
HomePod,33.05,629.78,4015.24,1
Alexa,44.72,565.15,1877.43,0
Alexa,53.44,691.74,328.02,1
Alexa,10.79,740.52,756.45,1
HomePod,22.93,675.1,3853.54,1
HomePod,36.31,860.55,2784.92,0
HomePod,17.44,276.7,5741.55,1
HomePod,38.56,930.85,7683.12,1
Alexa,50.51,218.64,6637.37,1
Alexa,26.13,595.82,3272.18,0
Alexa,69.73,642.18,2724.51,1
Alexa,30.53,397.01,2645.9,1
Alexa,63.21,501.32,7962.06,1
Alexa,66.61,317.85,2282.07,0
HomePod,17.8,522.05,5595.53,0
Alexa,16.06,879.07,1952.1,0
Alexa,40.53,297.75,4536.16,0
Alexa,13.12,63.92,5755.82,0
HomePod,14.04,301.81,346.18,1
HomePod,58.49,776.19,4069.49,0
Alexa,60.21,804.28,4953.54,1
Alexa,51.51,795.18,3945.58,0
Alexa,81.58,568.17,6043.33,0
HomePod,30.95,501.45,6407.54,1
Alexa,27.09,628.33,4857.13,0
Alexa,84.62,580.9,875.83,1
Alexa,12.15,279.53,4701.92,0
HomePod,64.2,978.26,1140.78,0
Alexa,11.48,663.77,4597.11,0
Alexa,52.04,219.7,3727.79,1
HomePod,14.85,300.16,4419.62,1
HomePod,46.75,946.74,6348.67,1
HomePod,66.28,550.41,1061.32,1
HomePod,20.02,131.74,6194.05,1
HomePod,40.04,712.7,6573.53,0
HomePod,61.19,836.42,7246.88,1
Alexa,19.75,805.9,3698.67,1
Alexa,37.29,844.48,7620.43,1
Alexa,49.94,840.27,4826.49,1
Alexa,11.42,516.07,4832.93,1
HomePod,83.28,432.42,413.07,0
HomePod,14.75,832.23,3733.47,0
Alexa,45.24,555.41,1100.11,0
HomePod,38.57,612.7,6619.22,0
HomePod,54.08,120.3,4965.2,0
Alexa,57.64,82.39,2325.92,0
Alexa,41.06,725.37,1743.13,1
Alexa,59.72,119.44,2619.02,1
HomePod,74.59,598.48,2780.22,1
Alexa,64.26,330.94,4117.31,1
Alexa,29.31,953.33,4730.46,1
HomePod,72.84,579.55,3905.62,1
HomePod,89.0,993.94,5335.03,0
HomePod,68.0,904.35,4565.57,1
HomePod,47.19,229.38,2570.02,1
HomePod,84.08,685.47,7070.65,1
Alexa,56.19,871.06,6616.15,0
Alexa,48.75,711.02,6270.09,1
HomePod,48.08,52.58,701.71,1
HomePod,77.47,446.58,6788.86,1
HomePod,70.73,488.08,1419.31,0
Alexa,65.06,688.47,4744.96,1
HomePod,84.03,416.82,5012.91,1
Alexa,69.81,984.66,4730.09,0
HomePod,82.89,786.54,2184.81,1
Alexa,47.11,1.36,2044.16,0
HomePod,62.21,658.55,7955.25,0
HomePod,16.23,456.02,5775.87,0
Alexa,38.08,579.79,3306.87,1
HomePod,77.14,630.73,4313.29,0
Alexa,60.97,585.52,4280.5,1
Alexa,39.63,448.64,1217.29,0
HomePod,68.39,759.36,3572.48,0
HomePod,32.86,667.24,5364.66,0
HomePod,80.23,87.38,3535.29,0
HomePod,64.79,212.1,5656.26,1
HomePod,48.22,477.52,2002.97,1
Alexa,26.3,778.34,2910.1,1
HomePod,39.5,137.74,4851.72,1
Alexa,82.26,117.12,5530.15,1
HomePod,20.1,109.0,5823.7,1
Alexa,20.2,864.22,6962.96,1
Alexa,19.42,444.32,2863.94,1
Alexa,75.87,910.14,7538.92,0
HomePod,68.12,329.92,6871.47,0
HomePod,72.15,335.08,3596.49,1
HomePod,21.27,846.48,5190.92,0
HomePod,74.34,327.6,1458.64,1
HomePod,85.34,648.75,4087.82,1
Alexa,18.68,83.21,7630.17,1
Alexa,35.76,794.15,4119.61,1
Alexa,26.75,501.81,4926.77,1
Alexa,27.82,223.78,6608.11,1
Alexa,66.2,237.91,5161.93,1
Alexa,77.47,733.26,7808.85,1
HomePod,13.53,617.25,5158.99,0
Alexa,14.8,389.69,6696.18,1
HomePod,86.87,576.33,3468.28,1
HomePod,46.95,939.26,7042.96,0
Alexa,53.75,755.79,7090.29,0
HomePod,16.2,864.78,5780.74,1
Alexa,12.7,35.07,2649.61,0
Alexa,13.78,600.77,5154.98,0
HomePod,34.22,105.23,2049.68,0
HomePod,24.47,131.39,1508.54,1
Alexa,71.54,579.54,7520.4,1
Alexa,25.37,220.1,4043.27,0
Alexa,21.53,231.15,106.09,1
HomePod,45.24,806.81,1032.99,1
HomePod,16.78,796.05,218.18,0
HomePod,14.04,170.88,6097.41,0
Alexa,75.84,953.9,3786.12,1
HomePod,17.28,740.51,927.05,0
HomePod,12.62,470.98,435.26,1
Alexa,59.72,229.63,283.91,1
Alexa,46.48,201.14,7269.27,0
Alexa,86.33,937.39,2800.12,0
HomePod,13.74,510.43,5149.65,0
HomePod,13.71,355.67,3111.04,1
Alexa,24.05,287.97,6344.17,1
HomePod,42.02,665.32,3135.1,0
HomePod,11.86,906.87,3397.51,1
Alexa,19.66,159.28,790.18,1
HomePod,14.28,997.57,872.05,1
Alexa,57.95,502.19,7564.02,1
HomePod,10.82,972.2,1221.78,0
HomePod,22.26,114.67,1338.77,0
Alexa,87.98,358.88,3000.02,0
Alexa,65.49,645.39,2856.23,1
Alexa,15.52,754.42,687.99,0
HomePod,30.0,920.54,908.25,1
HomePod,59.56,517.28,2719.32,0
Alexa,73.22,696.2,141.06,0
HomePod,55.35,296.67,381.13,0
Alexa,50.73,372.3,3881.79,0
Alexa,47.68,428.84,4564.45,0
HomePod,65.3,940.75,4540.38,1
HomePod,83.61,328.17,1561.64,1
HomePod,40.11,425.25,4400.06,1
Alexa,87.9,553.3,1554.07,0
HomePod,75.43,916.0,4574.68,1
Alexa,84.28,829.94,1144.33,0
HomePod,84.11,502.06,4757.2,0
HomePod,29.0,71.92,6435.99,0
HomePod,11.48,349.84,5291.97,1
HomePod,23.27,268.49,3545.98,0
HomePod,21.65,998.49,224.29,0
HomePod,38.17,927.39,5849.98,1
Alexa,64.35,154.66,1644.4,0
HomePod,71.65,70.66,6831.16,0
Alexa,16.16,303.63,7400.12,0
HomePod,38.07,207.81,3131.85,0
HomePod,76.43,381.22,7195.22,1
Alexa,33.95,460.47,3880.36,0
HomePod,63.78,675.82,849.43,0
HomePod,81.01,297.57,3728.16,0
HomePod,62.11,918.66,6701.62,0
Alexa,31.52,385.8,7645.33,1
HomePod,23.58,157.79,5254.31,1
Alexa,85.27,897.97,4851.59,1
HomePod,78.41,415.53,6239.17,0
Alexa,77.33,382.2,6676.04,0
HomePod,50.29,144.54,5738.78,1
HomePod,77.27,858.54,7715.48,1
HomePod,21.59,372.51,2427.66,0
HomePod,53.99,705.05,1434.54,1
Alexa,61.02,428.33,5668.24,1
Alexa,21.32,240.38,5812.57,0
Alexa,42.53,983.9,1538.98,1
Alexa,25.03,290.9,2577.87,1
HomePod,55.11,287.07,609.73,1
Alexa,56.42,713.35,7885.24,0
Alexa,18.37,474.91,7998.95,0
Alexa,42.56,15.33,1169.31,0
Alexa,32.69,232.59,5530.7,0
HomePod,11.28,88.24,7422.87,1
HomePod,65.58,101.79,773.22,1
HomePod,24.37,619.94,706.65,1
HomePod,22.91,87.7,2272.53,1
Alexa,10.12,627.83,2351.6,0
Alexa,39.51,14.64,5638.42,0
HomePod,18.75,928.38,880.56,0
HomePod,19.69,244.35,3560.31,0
Alexa,27.12,484.65,5821.69,1
Alexa,21.6,755.69,6870.73,1
HomePod,77.56,421.6,1976.19,1
HomePod,37.36,285.36,3167.63,1
HomePod,50.54,1.2,3706.39,0
Alexa,22.47,754.09,5557.51,0
Alexa,45.41,66.01,7173.93,0
HomePod,10.99,303.06,348.74,1
HomePod,31.23,643.76,930.66,0
HomePod,44.14,621.01,5631.01,0
Alexa,23.84,709.12,7603.2,1
HomePod,53.67,634.44,3810.56,1
Alexa,80.49,27.06,4914.58,0
HomePod,75.52,692.43,2624.36,1
HomePod,23.58,191.44,4635.62,1
